PLAYER_ID
1630162
1630183
1626157
1627736
1626156
1629675
1629162
1629669
1627752
1629006
1630195
1630233
1627774
1629130
200782
1628389
1629216
200768
1629639
1629622
202693
203473
1629312
2617
1630209
1629731
201567
1630596
1630171
1629636
1630205
1626224
200765
202334
1629164
1629650
1630612
1629750
201942
202696
1629632
1630245
1627936
1628972
1627884
202684
1628396
1630792
1629744
1627741
1629052
1630543
1630537
1630169
1626208
1629048
1630188
1630613
202362
1630678
1626196
203926
1628380
1630170
1630200
1628966
1629111
1630563
1629022
1629719
1630580
203114
203507
1626171
1628960
201950
1628975
202083
201586
1629670
1627761
1630572
203648
1629673
203952
1626172
202691
201939
1630228
1630541
202357
1629308
1627814
1629185
1629683
1629018
1627783
1630173
1630567
1629717
201152
1628449
1630625
203920
1629139
1629004
1628432
201145
203999
203115
1628420
203085
1630538
203210
1627854
202326
1630210
1630267
203084
1626168
1627745
203200
1628368
1626158
1628978
1629002
1630558
203087
203090
1628367
203458
1629674
202711
1626220
202355
1628378
1627863
1629672
203903
1630215
200752
1629638
203497
1627823
203484
1628398
1629655
1630557
203526
1630166
202397
1628418
1629060
203107
1630264
1629604
1630570
1629234
1628404
1630314
203463
1630535
1630553
1630190
1629833
1626159
1629020
201976
1630532
1628976
1628964
1630175
1630591
1628365
1629643
1630181
203082
1629021
1629649
203914
201577
1629678
201587
202694
1627826
1629599
202704
1628392
1629611
1628379
1630527
203918
1628400
1629631
1628381
203991
1628989
1629027
203992
201568
101150
1630168
1626153
203476
1628995
1627789
1630219
1630180
203924
1628963
202709
1630595
1630240
203482
1630587
1630691
1630568
1628402
203585
1628369
201143
1629057
1627759
203935
1629684
1628401
1628464
1630202
1630573
203917
1630238
1629103
1628374
202710
203506
203493
1630182
203939
203915
1629029
202722
1628467
1628425
203504
1626246
1627827
1628373
201569
1630231
1630578
1629645
1630224
1629726
203471
1630528
1628021
1628981
1630227
1630586
1629628
203944
1629011
203095
202692
201959
1630579
1630193
1630540
1627853
1630167
1630533
1628991
203500
1630217
1629630
1629001
203937
1629723
1626145
1629634
1629633
1630582
1629681
1630214
1628970
1629023
203486
1626179
1630163
1626149
1628998
1626162
1629667
202738
1630208
1630550
1630230
1629637
202685
1630529
1628984
1630631
1626195
1630530
203503
1629109
202066
1627820
201144
1630235
1629640
1627751
1627749
1627832
1628969
203109
1629028
1626164
1626166
1628988
1629013
201580
1628470
202687
203901
1630688
204001
1630559
1626169
2544
1628370
201566
1629659
2546
201571
1629117
2772
203145
202340
201961
2730
201142
1628971
203083
203552
202681
201988
201609
1629651
201949
1630560
1630556
201933
1629680
202699
203954
1630178
201935
1627777
1629003
201599
1627788
1630198
1630194
200794
1627780
203932
1628436
203897
1628977
1630165
1628997
1630552
1630243
1630598
1629647
1629676
1630322
1628983
1630197
1630249
1630177
1630846
202324
1630544
203468
1628993
1628973
1630589
1629067
1628962
1630192
1627734
1627763
1627742
1629623
1630191
201980
1630256
1626174
1629657
1629014
1629641
203490
1629629
200746
1628386
204025
203496
1629646
1630606
202339
1630201
1630551
203457
1629661
1630536
1630174
1630561
1630549
1630539
1629685
1626161
1630607
1630225
1628391
